,Account,Opportunity_ID,Sales_Agent,SalesAgentEmailID,ContactEmailID,Deal_Stage,Product,Close_Value,Created Date,Close Date,DateDiff,Ordered_Product,Ordered_Agent
7820,Ron-tech,JXWXEJXE,Lajuana Vencill,lajuana@piedpiper.com,kelly@ron-tech.com,1,MG Special,47,2017-12-10,2017-12-15,5,6,0
7821,Rundofase,TBIW957T,Versie Hillebrand,versie@piedpiper.com,crista@rundofase.com,1,MG Special,53,2017-12-10,2018-07-05,207,6,25
7822,Groovestreet,I995O4XJ,Rosalina Dieter,rosalina@piedpiper.com,natisha@groovestreet.com,1,MG Special,63,2017-12-10,2018-08-10,243,6,20
7823,Gogozoom,396WP6JS,Anna Snelling,anna@piedpiper.com,salina@gogozoom.com,1,MG Special,58,2017-12-10,2019-07-13,580,6,8
7824,Gekko & Co,DLZYL69K,Daniell Hammack,daniell@piedpiper.com,krystle@gekko&co.com,1,GTX Plus Pro,5304,2017-12-10,2018-04-07,118,5,5
7825,Doncon,T23MHC9C,Kary Hendrixson,kary@piedpiper.com,jackie@doncon.com,1,GTX Basic,568,2017-12-10,2018-07-14,216,4,9
7826,Scotfind,A2HLNPEL,Vicki Laflamme,vicki@piedpiper.com,gordon@scotfind.com,0,GTXPro,4694,2017-12-10,2018-10-02,296,3,15
7827,Donquadtech,CN69EYQ1,Corliss Cosme,corliss@piedpiper.com,malissa@donquadtech.com,1,GTX Plus Pro,4905,2017-12-10,2018-05-01,142,5,21
7828,Streethex,WPTNE0QN,Moses Frase,moses@piedpiper.com,junko@streethex.com,1,GTX Basic,533,2017-12-10,2018-01-07,28,4,24
7829,Plussunin,O83AR1CC,Corliss Cosme,corliss@piedpiper.com,terry@plussunin.com,0,MG Advanced,601,2017-12-10,2019-10-05,664,1,21
7830,Warephase,RZ8HI1Y5,Lajuana Vencill,lajuana@piedpiper.com,elisa@warephase.com,0,GTX Plus Basic,560,2017-12-10,2019-06-10,547,2,0
7832,Globex Corporation,PTFOEUO4,Versie Hillebrand,versie@piedpiper.com,yolando@globexcorporation.com,0,MG Special,49,2017-12-10,2018-02-24,76,6,25
7833,Finhigh,TKENIGRA,Lajuana Vencill,lajuana@piedpiper.com,mellie@finhigh.com,0,MG Advanced,1180,2017-12-10,2018-01-27,48,1,0
7834,Scottech,PV411N8I,Cecily Lampkin,cecily@piedpiper.com,edison@scottech.com,0,MG Special,49,2017-12-10,2019-07-25,592,6,26
7835,Finhigh,58QZ1YGK,Jonathan Berthelot,jonathan@piedpiper.com,mellie@finhigh.com,1,GTXPro,4902,2017-12-10,2018-11-02,327,3,18
7836,Golddex,7TIWLFZD,Vicki Laflamme,vicki@piedpiper.com,kelli@golddex.com,1,GTX Basic,552,2017-12-10,2019-02-27,444,4,15
7837,Green-Plus,CFGYG1EC,James Ascencio,james@piedpiper.com,lavone@green-plus.com,0,GTX Basic,50,2017-12-10,2019-07-08,575,4,22
7839,Labdrill,A0FVQ8KO,Kary Hendrixson,kary@piedpiper.com,halley@labdrill.com,1,GTX Basic,575,2017-12-10,2018-03-15,95,4,9
7840,Y-corporation,4Z84VV2P,Kary Hendrixson,kary@piedpiper.com,rosanne@y-corporation.com,1,GTXPro,4382,2017-12-10,2019-04-10,486,3,9
7841,Ron-tech,N3YVDYY2,Marty Freudenburg,marty@piedpiper.com,kelly@ron-tech.com,1,GTX Plus Basic,947,2017-12-10,2018-02-17,69,2,11
7842,Rangreen,R5V9DX5U,Cecily Lampkin,cecily@piedpiper.com,darrel@rangreen.com,1,MG Advanced,3206,2017-12-10,2019-09-18,647,1,26
7846,Sumace,NHDTSMX2,Cassey Cress,cassey@piedpiper.com,ursula@sumace.com,1,GTXPro,4711,2017-12-11,2018-01-11,31,3,10
7847,Fasehatice,W4BNO6UL,Hayden Neloms,hayden@piedpiper.com,hsiu@fasehatice.com,1,MG Advanced,3763,2017-12-11,2018-12-23,377,1,29
7848,Gekko & Co,SARVIBLS,Reed Clapper,reed@piedpiper.com,krystle@gekko&co.com,1,MG Advanced,3889,2017-12-11,2019-04-11,486,1,19
7849,Groovestreet,COWC9H9T,Markita Hansen,markita@piedpiper.com,natisha@groovestreet.com,1,GTX Plus Basic,1171,2017-12-11,2018-10-12,305,2,1
7850,Isdom,IJ4GXGCU,Darcel Schlecht,darcel@piedpiper.com,corrinne@isdom.com,1,GTXPro,5109,2017-12-11,2018-02-03,54,3,12
7851,Zotware,4DUMR5WD,Wilburn Farren,wilburn@piedpiper.com,shella@zotware.com,0,GTX Plus Pro,4631,2017-12-11,2018-12-09,363,5,27
7853,Condax,Z353E8FR,Garret Kinder,garret@piedpiper.com,golda@condax.com,0,MG Advanced,1000,2017-12-11,2018-10-05,298,1,6
7854,Groovestreet,VD94D677,Vicki Laflamme,vicki@piedpiper.com,natisha@groovestreet.com,0,MG Special,50,2017-12-11,2019-12-02,721,6,15
7855,Streethex,GM6C1UK3,Lajuana Vencill,lajuana@piedpiper.com,junko@streethex.com,0,GTX Plus Pro,50,2017-12-11,2018-09-07,270,5,0
7856,Labdrill,HEOTZFII,Markita Hansen,markita@piedpiper.com,halley@labdrill.com,0,MG Special,50,2017-12-11,2018-08-18,250,6,1
7857,Treequote,EUE812O3,Niesha Huffines,niesha@piedpiper.com,benny@treequote.com,1,GTX Plus Pro,6039,2017-12-11,2018-12-29,383,5,4
7858,Hottechi,IEZCZAKT,Zane Levy,zane@piedpiper.com,juliette@hottechi.com,1,GTX Basic,493,2017-12-11,2019-08-05,602,4,7
7859,Ganjaflex,ZN0FWO0L,Corliss Cosme,corliss@piedpiper.com,somer@ganjaflex.com,1,GTX Basic,651,2017-12-11,2019-08-21,618,4,21
7860,Rangreen,VUF34IPC,Anna Snelling,anna@piedpiper.com,darrel@rangreen.com,1,MG Special,49,2017-12-11,2018-07-14,215,6,8
7862,Betatech,WJ81WITC,Darcel Schlecht,darcel@piedpiper.com,genie@betatech.com,0,GTX Plus Pro,5169,2017-12-11,2018-08-13,245,5,12
7864,Betasoloin,611J0LEK,Boris Faz,boris@piedpiper.com,danilo@betasoloin.com,1,GTX Basic,574,2017-12-11,2019-11-16,705,4,23
7865,Genco Pura Olive Oil Company,K1UREXI5,Anna Snelling,anna@piedpiper.com,karole@gencopuraoliveoilcompany.com,1,GTX Basic,460,2017-12-11,2018-04-03,113,4,8
7866,Bioholding,FCBBJJIJ,Darcel Schlecht,darcel@piedpiper.com,bryan@bioholding.com,0,MG Advanced,4514,2017-12-11,2019-04-30,505,1,12
7868,Acme Corporation,S9CGS0IX,Corliss Cosme,corliss@piedpiper.com,cuc@acmecorporation.com,0,GTX Plus Pro,537,2017-12-11,2018-04-09,119,5,21
7870,Statholdings,MX0QEMEB,Anna Snelling,anna@piedpiper.com,verna@statholdings.com,0,MG Advanced,61,2017-12-11,2019-07-22,588,1,8
7871,Singletechno,85LVQ6PB,Markita Hansen,markita@piedpiper.com,tambra@singletechno.com,1,GTX Plus Basic,1252,2017-12-11,2019-12-31,750,2,1
7872,Zathunicon,KHRY7J40,Cassey Cress,cassey@piedpiper.com,williemae@zathunicon.com,1,GTX Basic,580,2017-12-11,2018-12-30,384,4,10
7873,Xx-holding,CYAL1N0B,Zane Levy,zane@piedpiper.com,shemeka@xx-holding.com,1,GTXPro,4882,2017-12-11,2019-10-17,675,3,7
7874,Blackzim,E3LNNM8H,Maureen Marcano,maureen@piedpiper.com,riley@blackzim.com,0,GTX Plus Pro,601,2017-12-11,2019-03-25,469,5,28
7875,Codehow,Q7IRUJK7,Anna Snelling,anna@piedpiper.com,justine@codehow.com,1,GTX Plus Pro,5087,2017-12-12,2018-11-18,341,5,8
7876,Finjob,MV9AO6WU,Elease Gluck,elease@piedpiper.com,belinda@finjob.com,1,MG Advanced,3602,2017-12-12,2018-05-17,156,1,14
7877,Goodsilron,AALARPLH,Vicki Laflamme,vicki@piedpiper.com,claribel@goodsilron.com,1,MG Advanced,2970,2017-12-12,2018-07-08,208,1,15
7878,Groovestreet,RZ2PUH86,Kary Hendrixson,kary@piedpiper.com,natisha@groovestreet.com,1,GTX Basic,582,2017-12-12,2019-03-09,452,4,9
7879,Bioplex,P2LY9NFN,Cassey Cress,cassey@piedpiper.com,cassy@bioplex.com,1,GTXPro,4942,2017-12-12,2019-02-23,438,3,10
7880,Scotfind,9OLYBVNE,Zane Levy,zane@piedpiper.com,gordon@scotfind.com,1,GTX Plus Basic,1220,2017-12-12,2018-06-26,196,2,7
7881,Faxquote,FPTH6URQ,Vicki Laflamme,vicki@piedpiper.com,gaylord@faxquote.com,1,GTX Basic,624,2017-12-12,2018-11-20,343,4,15
7882,J-Texon,2Y84YR3K,Kary Hendrixson,kary@piedpiper.com,winston@j-texon.com,1,GTX Basic,516,2017-12-12,2019-12-05,723,4,9
7883,Finjob,BAXENBTS,Kary Hendrixson,kary@piedpiper.com,belinda@finjob.com,0,GTXPro,3180,2017-12-12,2019-07-24,589,3,9
7884,Acme Corporation,6RJE18RW,Cassey Cress,cassey@piedpiper.com,cuc@acmecorporation.com,1,GTX Plus Basic,1161,2017-12-12,2018-05-06,145,2,10
7885,Finjob,XR57MBVC,James Ascencio,james@piedpiper.com,belinda@finjob.com,1,MG Advanced,3492,2017-12-12,2019-01-20,404,1,22
7886,J-Texon,VZS17M7X,Markita Hansen,markita@piedpiper.com,winston@j-texon.com,1,MG Advanced,3817,2017-12-12,2019-10-13,670,1,1
7887,Acme Corporation,QK5BW61U,Donn Cantrell,donn@piedpiper.com,cuc@acmecorporation.com,1,MG Advanced,3012,2017-12-12,2019-02-24,439,1,2
7888,Hottechi,6CKXLPAR,Versie Hillebrand,versie@piedpiper.com,juliette@hottechi.com,1,MG Special,58,2017-12-12,2018-09-09,271,6,25
7889,Silis,ZKVVWZ8T,Rosie Papadopoulos,rosie@piedpiper.com,zulema@silis.com,1,GTX Basic,574,2017-12-12,2018-05-02,141,4,17
7890,Streethex,UTJGDR3K,Darcel Schlecht,darcel@piedpiper.com,junko@streethex.com,0,GTXPro,487,2017-12-12,2018-01-20,39,3,12
7891,Stanredtax,K0HLZM4Q,Jonathan Berthelot,jonathan@piedpiper.com,candice@stanredtax.com,0,GTX Basic,3393,2017-12-12,2018-07-27,227,4,18
7893,Goodsilron,VBN56JMP,Vicki Laflamme,vicki@piedpiper.com,claribel@goodsilron.com,1,GTX Basic,496,2017-12-12,2019-05-05,509,4,15
7894,Cancity,ZDRRL61D,Niesha Huffines,niesha@piedpiper.com,faviola@cancity.com,0,GTX Plus Basic,560,2017-12-12,2019-07-22,587,2,4
7895,Rundofase,DDWSCXZA,Moses Frase,moses@piedpiper.com,crista@rundofase.com,1,MG Advanced,3457,2017-12-12,2018-03-28,106,1,24
7897,Ron-tech,D3BO9JDM,Darcel Schlecht,darcel@piedpiper.com,kelly@ron-tech.com,1,GTXPro,3975,2017-12-12,2017-12-22,10,3,12
7898,Lexiqvolax,GIZAD3ZN,James Ascencio,james@piedpiper.com,darryl@lexiqvolax.com,1,GTXPro,5230,2017-12-12,2019-01-22,406,3,22
7899,Gogozoom,1IABHXOP,Moses Frase,moses@piedpiper.com,salina@gogozoom.com,1,GTX Basic,552,2017-12-12,2018-09-27,289,4,24
7900,Scottech,4VZ0JIVZ,Anna Snelling,anna@piedpiper.com,edison@scottech.com,1,MG Advanced,3434,2017-12-12,2018-02-08,58,1,8
7901,Inity,9Q710H4R,Cecily Lampkin,cecily@piedpiper.com,palmira@inity.com,1,GTX Plus Basic,1200,2017-12-12,2019-10-15,672,2,26
7902,Donquadtech,VM6SAQYT,Violet Mclelland,violet@piedpiper.com,malissa@donquadtech.com,1,MG Special,65,2017-12-12,2018-02-14,64,6,13
7903,Donware,1M2I2NXQ,Rosie Papadopoulos,rosie@piedpiper.com,eleonore@donware.com,1,MG Special,47,2017-12-13,2018-12-27,379,6,17
7904,Nam-zim,4XCJP60W,Kami Bicknell,kami@piedpiper.com,garfield@nam-zim.com,1,GTX Basic,572,2017-12-13,2019-10-06,662,4,16
7905,Cancity,1DDW2GQW,Anna Snelling,anna@piedpiper.com,faviola@cancity.com,0,MG Advanced,1232,2017-12-13,2019-04-20,493,1,8
7908,Bioholding,HMKFBTYR,Darcel Schlecht,darcel@piedpiper.com,bryan@bioholding.com,1,GTX Basic,600,2017-12-13,2018-06-13,182,4,12
7909,dambase,XEP9GSSY,Jonathan Berthelot,jonathan@piedpiper.com,darwin@dambase.com,0,GTX Basic,517,2017-12-13,2019-01-30,413,4,18
7910,Condax,3M03SX77,Markita Hansen,markita@piedpiper.com,golda@condax.com,1,GTX Basic,522,2017-12-13,2019-04-01,474,4,1
7911,Cancity,UCNEMT8P,Versie Hillebrand,versie@piedpiper.com,faviola@cancity.com,1,MG Special,54,2017-12-13,2019-03-17,459,6,25
7912,Dontechi,UJSFG18F,Darcel Schlecht,darcel@piedpiper.com,kristle@dontechi.com,1,MG Advanced,3290,2017-12-13,2019-05-18,521,1,12
7913,Inity,Q5JU0LZJ,Niesha Huffines,niesha@piedpiper.com,palmira@inity.com,1,GTX Basic,479,2017-12-13,2018-10-19,310,4,4
7914,Xx-zobam,O7E0302B,Rosie Papadopoulos,rosie@piedpiper.com,vanessa@xx-zobam.com,1,GTX Basic,524,2017-12-13,2018-01-29,47,4,17
7916,Green-Plus,4IC989F8,Kary Hendrixson,kary@piedpiper.com,lavone@green-plus.com,0,GTX Basic,5169,2017-12-13,2018-07-29,228,4,9
7921,Bubba Gump,VN0XOAB6,Cassey Cress,cassey@piedpiper.com,margarito@bubbagump.com,1,MG Advanced,3333,2017-12-13,2019-08-09,604,1,10
7922,Toughzap,EJYFAV40,Marty Freudenburg,marty@piedpiper.com,sherman@toughzap.com,1,GTX Plus Pro,5862,2017-12-13,2018-04-10,118,5,11
7923,Scotfind,5IES0B4B,James Ascencio,james@piedpiper.com,gordon@scotfind.com,1,MG Special,49,2017-12-14,2019-03-29,470,6,22
7924,Hottechi,UALNIVAY,Anna Snelling,anna@piedpiper.com,juliette@hottechi.com,0,GTX Plus Pro,1037,2017-12-14,2019-06-21,554,5,8
7925,Globex Corporation,A2G8VYZY,Darcel Schlecht,darcel@piedpiper.com,yolando@globexcorporation.com,1,GTX Plus Basic,1247,2017-12-14,2018-07-26,224,2,12
7926,Golddex,RMW0TRSZ,Rosalina Dieter,rosalina@piedpiper.com,kelli@golddex.com,0,MG Special,1037,2017-12-14,2019-07-13,576,6,20
7927,Golddex,NXWNJ7U5,Kami Bicknell,kami@piedpiper.com,kelli@golddex.com,0,GTX Basic,561,2017-12-14,2019-07-26,589,4,16
7928,Sumace,C8SWZNON,Cassey Cress,cassey@piedpiper.com,ursula@sumace.com,1,GTXPro,3717,2017-12-14,2018-03-02,78,3,10
7929,Y-corporation,YA822MOB,James Ascencio,james@piedpiper.com,rosanne@y-corporation.com,0,GTX Plus Pro,57,2017-12-14,2019-12-04,720,5,22
7930,Bluth Company,2HPCHBIL,Corliss Cosme,corliss@piedpiper.com,antionette@bluthcompany.com,0,GTX Plus Pro,500,2017-12-14,2018-06-14,182,5,21
7931,Blackzim,YOFRJU68,Kami Bicknell,kami@piedpiper.com,riley@blackzim.com,1,MG Advanced,3463,2017-12-14,2017-12-24,10,1,16
7932,Statholdings,PE3P7M7S,Anna Snelling,anna@piedpiper.com,verna@statholdings.com,1,MG Special,55,2017-12-14,2018-07-28,226,6,8
7933,Silis,SI874ZK5,Donn Cantrell,donn@piedpiper.com,zulema@silis.com,0,GTXPro,493,2017-12-14,2018-04-15,122,3,2
7934,Green-Plus,M3SQPUB1,Kami Bicknell,kami@piedpiper.com,lavone@green-plus.com,1,GTX Plus Pro,6304,2017-12-14,2018-02-26,74,5,16
7935,Rantouch,72WE0PUH,Vicki Laflamme,vicki@piedpiper.com,maren@rantouch.com,1,MG Special,64,2017-12-15,2019-05-26,527,6,15
7936,Ganjaflex,AT6SDVJ5,Donn Cantrell,donn@piedpiper.com,somer@ganjaflex.com,0,GTX Plus Basic,50,2017-12-15,2018-12-20,370,2,2
7937,dambase,Q7ST5E1W,Gladys Colclough,gladys@piedpiper.com,darwin@dambase.com,0,MG Advanced,4667,2017-12-15,2018-05-29,165,1,3
7938,Streethex,YSNODM63,Cecily Lampkin,cecily@piedpiper.com,junko@streethex.com,0,GTX Plus Pro,2000,2017-12-15,2019-05-01,502,5,26
7939,Plussunin,Q9JV7YXX,Daniell Hammack,daniell@piedpiper.com,terry@plussunin.com,0,GTX Plus Basic,300,2017-12-15,2019-10-04,658,2,5
7940,Streethex,UDFMSH1S,Darcel Schlecht,darcel@piedpiper.com,junko@streethex.com,0,GTX Plus Pro,61,2017-12-15,2019-05-02,503,5,12
7941,The New York Inquirer,KLIOLWPC,Daniell Hammack,daniell@piedpiper.com,hai@thenewyorkinquirer.com,0,GTXPro,50,2017-12-15,2019-03-26,466,3,5
7942,Hottechi,X2GXIKND,Anna Snelling,anna@piedpiper.com,juliette@hottechi.com,1,GTX Plus Pro,5468,2017-12-15,2019-07-15,577,5,8
7943,Hottechi,5A4Q7X1W,Zane Levy,zane@piedpiper.com,juliette@hottechi.com,1,GTX Basic,655,2017-12-15,2018-12-19,369,4,7
7944,Xx-zobam,9868N4GB,Donn Cantrell,donn@piedpiper.com,vanessa@xx-zobam.com,1,MG Advanced,3595,2017-12-15,2019-02-12,424,1,2
7945,Statholdings,QDYFLOZW,Anna Snelling,anna@piedpiper.com,verna@statholdings.com,1,MG Special,55,2017-12-15,2019-12-23,738,6,8
7946,Donquadtech,HZNNKQ0T,Corliss Cosme,corliss@piedpiper.com,malissa@donquadtech.com,1,GTX Plus Basic,1076,2017-12-15,2019-02-07,419,2,21
7947,Konex,7FGVY6GK,Kami Bicknell,kami@piedpiper.com,delila@konex.com,1,GTX Basic,565,2017-12-15,2019-01-06,387,4,16
7948,Inity,9AMJKJX6,Jonathan Berthelot,jonathan@piedpiper.com,palmira@inity.com,1,GTX Basic,579,2017-12-16,2019-04-28,498,4,18
7950,Hottechi,ZT2NKCV5,Jonathan Berthelot,jonathan@piedpiper.com,juliette@hottechi.com,1,MG Special,55,2017-12-16,2018-07-04,200,6,18
7951,Mathtouch,PDXFONE0,Reed Clapper,reed@piedpiper.com,loise@mathtouch.com,1,GTXPro,5420,2017-12-16,2019-08-19,611,3,19
7952,Fasehatice,VT1LZKEY,Vicki Laflamme,vicki@piedpiper.com,hsiu@fasehatice.com,0,GTX Basic,61,2017-12-16,2019-01-04,384,4,15
7953,Isdom,O9L7KMPU,Lajuana Vencill,lajuana@piedpiper.com,corrinne@isdom.com,0,GTX Plus Basic,300,2017-12-16,2018-01-27,42,2,0
7954,Kan-code,AHIDE6VS,Donn Cantrell,donn@piedpiper.com,kenton@kan-code.com,1,GTX Basic,540,2017-12-16,2018-09-19,277,4,2
7957,Scottech,DCNA3CA1,Moses Frase,moses@piedpiper.com,edison@scottech.com,1,GTX Basic,716,2017-12-16,2018-07-02,198,4,24
7958,Condax,L40FW06K,Marty Freudenburg,marty@piedpiper.com,golda@condax.com,1,GTX Basic,555,2017-12-16,2018-07-28,224,4,11
7959,Newex,WGJB2VDU,James Ascencio,james@piedpiper.com,pedro@newex.com,1,GTX Plus Pro,5095,2017-12-16,2019-02-11,422,5,22
7960,Toughzap,6BCEXGTX,Marty Freudenburg,marty@piedpiper.com,sherman@toughzap.com,0,GTX Plus Pro,3180,2017-12-16,2018-03-15,89,5,11
7961,Kan-code,24BCH90I,Maureen Marcano,maureen@piedpiper.com,kenton@kan-code.com,1,GTX Plus Basic,1124,2017-12-16,2019-10-08,661,2,28
7962,Treequote,RK52YU8S,Darcel Schlecht,darcel@piedpiper.com,benny@treequote.com,0,GTXPro,49,2017-12-17,2018-10-14,301,3,12
7963,Vehement Capital Partners,6IMUQYMN,Corliss Cosme,corliss@piedpiper.com,lavonia@vehementcapitalpartners.com,1,GTX Basic,540,2017-12-17,2018-01-25,39,4,21
7964,Condax,0XIPT9AX,Maureen Marcano,maureen@piedpiper.com,golda@condax.com,1,GTX Plus Pro,5637,2017-12-17,2018-08-20,246,5,28
7965,Globex Corporation,NFTSU7RW,Darcel Schlecht,darcel@piedpiper.com,yolando@globexcorporation.com,1,GTXPro,4343,2017-12-17,2019-04-04,473,3,12
7966,Codehow,PJ00PLEU,Marty Freudenburg,marty@piedpiper.com,justine@codehow.com,0,GTX Plus Pro,57,2017-12-17,2019-12-19,732,5,11
7968,Initech,4K8N65EM,Donn Cantrell,donn@piedpiper.com,alejandro@initech.com,0,MG Special,4694,2017-12-17,2018-10-01,288,6,2
7969,Hatfan,XW7J3TI2,Vicki Laflamme,vicki@piedpiper.com,tyron@hatfan.com,0,MG Advanced,601,2017-12-17,2017-12-18,1,1,15
7970,Dalttechnology,B7Q6Q7S2,Markita Hansen,markita@piedpiper.com,nelia@dalttechnology.com,1,GTX Plus Basic,1101,2017-12-17,2019-08-01,592,2,1
7971,Kinnamplus,8GISH3I9,Garret Kinder,garret@piedpiper.com,monte@kinnamplus.com,0,MG Special,1037,2017-12-17,2018-02-04,49,6,6
7973,Y-corporation,1DMERFNB,Kary Hendrixson,kary@piedpiper.com,rosanne@y-corporation.com,1,GTX Basic,628,2017-12-17,2018-03-08,81,4,9
7974,Streethex,YQ6VELF1,Darcel Schlecht,darcel@piedpiper.com,junko@streethex.com,0,GTXPro,590,2017-12-17,2019-01-09,388,3,12
7975,Inity,ADRU5BLP,Darcel Schlecht,darcel@piedpiper.com,palmira@inity.com,0,GTX Plus Basic,57,2017-12-17,2019-12-03,716,2,12
7976,Rundofase,38C7HEG6,Jonathan Berthelot,jonathan@piedpiper.com,crista@rundofase.com,1,GTX Plus Basic,1080,2017-12-17,2018-05-12,146,2,18
7977,Conecom,VMOGUQA7,Moses Frase,moses@piedpiper.com,ivory@conecom.com,1,MG Special,51,2017-12-17,2019-10-11,663,6,24
7978,Bubba Gump,T87FD71P,Cassey Cress,cassey@piedpiper.com,margarito@bubbagump.com,1,GTX Plus Basic,1251,2017-12-17,2019-09-17,639,2,10
7979,Warephase,AMCOSQZC,Darcel Schlecht,darcel@piedpiper.com,elisa@warephase.com,1,GTXPro,5192,2017-12-17,2018-06-21,186,3,12
7980,Conecom,9IM813OI,Gladys Colclough,gladys@piedpiper.com,ivory@conecom.com,0,GTX Basic,517,2017-12-17,2019-03-04,442,4,3
7981,Lexiqvolax,J8G6HTCM,James Ascencio,james@piedpiper.com,darryl@lexiqvolax.com,0,MG Special,560,2017-12-17,2018-08-27,253,6,22
7982,Condax,FNCXBWHQ,Boris Faz,boris@piedpiper.com,golda@condax.com,1,GTX Basic,505,2017-12-17,2018-03-13,86,4,23
7983,Stanredtax,WJ9JNMJ2,Versie Hillebrand,versie@piedpiper.com,candice@stanredtax.com,1,MG Special,49,2017-12-17,2019-05-30,529,6,25
7984,Condax,GB3S67FY,Vicki Laflamme,vicki@piedpiper.com,golda@condax.com,1,GTXPro,4580,2017-12-17,2018-11-13,331,3,15
7985,Massive Dynamic,R2C8A8SA,Daniell Hammack,daniell@piedpiper.com,gertrude@massivedynamic.com,0,GTX Plus Basic,2000,2017-12-17,2019-08-28,619,2,5
7986,Kan-code,49TIKZ5B,Kary Hendrixson,kary@piedpiper.com,kenton@kan-code.com,1,GTX Basic,606,2017-12-17,2019-08-12,603,4,9
7987,Opentech,20048JO2,Corliss Cosme,corliss@piedpiper.com,paola@opentech.com,1,GTX Plus Basic,1204,2017-12-17,2018-07-13,208,2,21
7990,Lexiqvolax,9LFX3HBC,Elease Gluck,elease@piedpiper.com,darryl@lexiqvolax.com,1,MG Advanced,3333,2017-12-18,2018-06-25,189,1,14
7992,Dontechi,5ICV1IBY,Lajuana Vencill,lajuana@piedpiper.com,kristle@dontechi.com,1,GTX Plus Basic,999,2017-12-18,2019-04-16,484,2,0
7993,Condax,NJCI3Y9S,Zane Levy,zane@piedpiper.com,golda@condax.com,1,GTXPro,4642,2017-12-18,2018-04-04,107,3,7
7994,Zotware,IPQFYK0E,Daniell Hammack,daniell@piedpiper.com,shella@zotware.com,1,GTX Plus Basic,1064,2017-12-18,2019-05-08,506,2,5
7995,Isdom,QCIG6H19,Darcel Schlecht,darcel@piedpiper.com,corrinne@isdom.com,1,GTX Plus Basic,1114,2017-12-18,2018-10-25,311,2,12
7996,Hottechi,J3N73B00,Darcel Schlecht,darcel@piedpiper.com,juliette@hottechi.com,1,GTXPro,4346,2017-12-18,2018-04-15,118,3,12
7998,Rangreen,PWOX6RY8,Niesha Huffines,niesha@piedpiper.com,darrel@rangreen.com,1,MG Special,63,2017-12-18,2018-03-13,85,6,4
8000,dambase,Q4KZSJ6Q,Moses Frase,moses@piedpiper.com,darwin@dambase.com,1,GTX Basic,510,2017-12-18,2019-01-02,380,4,24
8001,Silis,3W1Y39BY,Donn Cantrell,donn@piedpiper.com,zulema@silis.com,1,GTXPro,4521,2017-12-18,2019-06-15,544,3,2
8002,Hottechi,D54HETSI,Kary Hendrixson,kary@piedpiper.com,juliette@hottechi.com,0,GTXPro,1054,2017-12-19,2018-04-14,116,3,9
8003,Vehement Capital Partners,4SAUJMOI,Boris Faz,boris@piedpiper.com,lavonia@vehementcapitalpartners.com,0,GTX Basic,1014,2017-12-19,2019-05-26,523,4,23
8004,Konex,31I0SB7T,Kami Bicknell,kami@piedpiper.com,delila@konex.com,1,MG Advanced,3141,2017-12-19,2018-08-08,232,1,16
8005,Silis,KYFONJP5,Rosie Papadopoulos,rosie@piedpiper.com,zulema@silis.com,1,GTXPro,5546,2017-12-19,2018-06-08,171,3,17
8006,Conecom,IJ7AUTVC,Darcel Schlecht,darcel@piedpiper.com,ivory@conecom.com,0,GTXPro,588,2017-12-19,2018-05-05,137,3,12
8007,Gekko & Co,S2ZN5NLA,Donn Cantrell,donn@piedpiper.com,krystle@gekko&co.com,1,GTX Basic,519,2017-12-19,2018-06-29,192,4,2
8009,Treequote,ZQVUQ5CJ,Moses Frase,moses@piedpiper.com,benny@treequote.com,1,GTX Basic,472,2017-12-19,2018-04-27,129,4,24
8010,Cheers,ZHKJIJA1,Vicki Laflamme,vicki@piedpiper.com,robbie@cheers.com,1,GTX Basic,572,2017-12-19,2019-03-25,461,4,15
8011,Plexzap,075SHVO3,Vicki Laflamme,vicki@piedpiper.com,titus@plexzap.com,0,MG Special,589,2017-12-19,2019-08-27,616,6,15
8012,Dontechi,W604BPPE,Jonathan Berthelot,jonathan@piedpiper.com,kristle@dontechi.com,0,GTX Basic,1054,2017-12-19,2019-03-10,446,4,18
8013,Dalttechnology,34YT99YN,Vicki Laflamme,vicki@piedpiper.com,nelia@dalttechnology.com,1,GTX Plus Pro,6094,2017-12-19,2018-09-24,279,5,15
8014,Umbrella Corporation,0UCQUW6U,Garret Kinder,garret@piedpiper.com,orpha@umbrellacorporation.com,0,MG Advanced,4694,2017-12-19,2019-09-16,636,1,6
8015,Lexiqvolax,WAFSPTW6,Vicki Laflamme,vicki@piedpiper.com,darryl@lexiqvolax.com,1,GTX Basic,491,2017-12-19,2019-12-06,717,4,15
8016,Isdom,DMSQ0TSG,Cecily Lampkin,cecily@piedpiper.com,corrinne@isdom.com,1,MG Advanced,3146,2017-12-19,2019-09-07,627,1,26
8017,Cancity,1UFFP5T3,Lajuana Vencill,lajuana@piedpiper.com,faviola@cancity.com,0,MG Advanced,493,2017-12-19,2017-12-24,5,1,0
8019,Conecom,9UO306XU,Darcel Schlecht,darcel@piedpiper.com,ivory@conecom.com,1,GTXPro,5347,2017-12-19,2018-06-20,183,3,12
8022,Hatfan,2GRNCODO,James Ascencio,james@piedpiper.com,tyron@hatfan.com,0,GTX Plus Pro,492,2017-12-19,2018-09-20,275,5,22
8023,Plusstrip,H3AEZ2BZ,Vicki Laflamme,vicki@piedpiper.com,deanne@plusstrip.com,0,MG Special,561,2017-12-19,2018-05-10,142,6,15
